codigo,disciplina,professor,di,ano,bimestre,semana,numeroAula,titulo,sinopse,linkYoutubeOriginal,slidesDisponivel,status,idTvCultura,duracaoMinutos,linkLibras,linkAudiodescricao,ccLegenda,linkDownload
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Realidade Virtual e Aumentada na Indústria,"Nesta videoaula, a professora Sirlei Bubnoff explora como a Realidade Virtual e a Realidade Aumentada estão sendo utilizadas na indústria para melhorar a visualização e a simulação de processos.",https://youtu.be/WOombftatKg,ok,finalizado,2390P017067,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Gêmeos Digitais: O Espelho Digital da Produção,"Nesta videoaula, a professora Sirlei Bubnoff apresenta uma introdução aos gêmeos digitais, abordando suas aplicações na simulação e otimização de processos industriais, com exemplos práticos.",https://youtu.be/i5T5wlZFTfI,ok,finalizado,2390P017068,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,"Aplicações Práticas de RV, RA e Gêmeos Digitais Destacada (Caso Prático e Aplicação)","Nesta videoaula, a professora Sirlei Bubnoff apresenta casos práticos de empresas que utilizam Realidade Virtual, Realidade Aumentada e gêmeos digitais para melhorar a eficiência e reduzir erros nos processos produtivos.",https://youtu.be/JuBVSuEsZME,ok,finalizado,2390P017069,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Segurança Cibernética na Era Digital,"Nesta videoaula, a professora Sirlei apresenta uma visão geral dos principais desafios de segurança cibernética na Indústria 4.0 e como as empresas podem proteger seus sistemas.",https://youtu.be/SNXX5qDmLBg,ok,finalizado,2390P017070,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Estratégias de Proteção contra Ameaças Cibernéticas,"Nesta videoaula, a professora Sirlei apresenta um detalhamento das estratégias e melhores práticas para proteger sistemas industriais de ameaças cibernéticas.",https://youtu.be/JYXrve0mNVY,ok,finalizado,2390P017071,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Políticas de Segurança Cibernética na Indústria,"Nesta videoaula, a professora Sirlei mostra como desenvolver e implementar políticas eficazes de segurança cibernética no ambiente industrial, garantindo a proteção dos dados e sistemas.",https://youtu.be/MZEnSFnfUCk,ok,finalizado,2390P017072,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Gestão de Projetos Tecnológicos na Indústria 4.0,"Nesta videoaula, a Profª Sirlei fará uma contextualização dos fundamentos da gestão de projetos tecnológicos, com foco na liderança de equipes e integração de novas tecnologias em processos produtivos.",https://youtu.be/9XsATJy-wOY,ok,finalizado,2390P017073,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Liderança em Ambientes de Inovação,"Nesta videoaula, a Profª Sirlei vai falar sobre as habilidades de liderança necessárias para guiar equipes em ambientes de inovação e mudança tecnológica constante.",https://youtu.be/j2ZXEl2Xh0c,ok,finalizado,2390P017074,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Planejamento Estratégico para a Indústria 4.0,"Nesta videoaula, a Profª Sirlei vai falar sobre como desenvolver estratégias para a integração de tecnologias da Indústria 4.0, visando melhorias na produtividade e eficiência.",https://youtu.be/2Nf-Wyp_c48,ok,finalizado,2390P017075,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Impactos da Indústria 4.0 no Mercado de Trabalho,"Nesta videoaula, a Profª Sirlei faz uma contextualização dos efeitos da Indústria 4.0 sobre o mercado de trabalho, incluindo a criação de novas oportunidades e desafios para os profissionais.",https://youtu.be/NJJChTKPAhw,ok,finalizado,2390P017076,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Oportunidades de Carreira e Desenvolvimento Profissional,"Nesta videoaula, a Profª Sirlei fala com o engenheiro Glauter Januzzi sobre as habilidades de liderança necessárias em ambientes de inovação e mudança tecnológica constante.",https://youtu.be/eF3FziHUr_8,ok,finalizado,2390P017077,,,,,ok
EPR450,Indústria 4.0,Sirlei Aparecida de Oliveira Bubnoff,,2025,1,0,0,Revisão de Conceitos e Aplicações da Indústria 4.0,"Nesta videoaula, a professora Sirlei Bubnoff realiza uma revisão dos principais tópicos da Indústria 4.0 abordados ao longo da disciplina. Como ressalva, a professora destaca que este material não substitui as videoaulas específicas das semanas anteriores.",https://youtu.be/alHcRTqVYzs,ok,finalizado,2390P017078,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Apresentação,,https://youtu.be/4eMMvwsBhs8,OK,finalizado,2390P017978,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Apresentação do componente curricular e Introdução à Geometria Euclidiana Plana ,"Nesta videoaula, o professor Paulo Henrique Trentin abordará como será desenvolvida a disciplina Geometria Euclidiana Plana e introduz os estudos dos elementos básicos. ",https://youtu.be/HERm4A8ixTM,OK,finalizado,2390P017979,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Axiomas de Incidência e Ordem e a Comparação (medição de segmentos),"Nesta videoaula, o professor Paulo Henrique Trentin apresenta e comenta os axiomas iniciais, propostos por Euclides. Nesta videoaula, inicia-se, também, a resolução de exemplos envolvendo a medição de segmentos.",https://youtu.be/1G2y3rAcDt4,OK,finalizado,2390P017980,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Axiomas de Medição e Congruência de Ângulos,"Nesta videoaula, o professor Paulo Henrique Trentin tratará da apresentação e considerações teóricas a respeito dos axiomas que fundamentam a medição e a congruência de ângulos. Há a abordagem de alguns exemplos iniciais e as devidas resoluções, análises e sugestões do professor.  ",https://youtu.be/KCnFnfqVtps,OK,finalizado,2390P018226,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Tipos de Ângulos e suas Propriedades e Casos  Medição de Ângulos,"Nesta videoaula, o professor Paulo Henrique Trentin tratará da classificação dos ângulos e de algumas propriedades que os caracterizam. Há exemplos resolvidos relativos aos conteúdos explorados na videoaula.  ",https://youtu.be/zyRLWeKJGvU,OK,finalizado,2390P017982,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,"Triângulo: Conceito, Definição, Elementos e Classificação Congruência e Semelhança de Triângulos","Nesta videoaula, o professor Paulo Henrique Trentin abordará o conceito, a definição, os elementos, as classificações, e os casos de congruência e de semelhança. O professor resolverá e comentará uma série de exemplos iniciais.  ",https://youtu.be/kThsBbz78DA,OK,finalizado,2390P017983,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Teorema de Tales e Teorema de Pitágoras,"Nesta videoaula, o professor Paulo Henrique Trentin apresentará os teoremas de Tales e Pitágoras, fazendo uma conexão entre eles. Na sequência, ele resolverá exemplos e deixará algumas considerações importantes para a prática docente.",https://youtu.be/x_hdSZCg7b4,OK,finalizado,2390P017984,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Explorando os Teoremas de Tales e de Pitágoras: Resolução de Exercícios,"Nesta videoaula, o professor Paulo Henrique Trentin retomará os teoremas de Tales e Pitágoras, reforçando a conexão entre eles para a resolução de exemplos.",https://youtu.be/TGiOFdC8Pns,OK,finalizado,2390P017985,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Introdução à Trigonometria,"Nesta videoaula, o professor Paulo Henrique Trentin explorará o conceito de razão para construir as relações trigonométricas e deixar um gancho para utilizá-las como ferramentas.",https://youtu.be/8Dc6vegEMzY,OK,finalizado,2390P017986,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Identidades Trigonométricas e suas Aplicações,"Nesta videoaula, o professor Paulo Henrique Trentin ampliará os estudos da aula anterior propondo o uso inicial das relações trigonométricas para provar identidades e estenderá os conceitos explorados nos triângulos retângulos para triângulos quaisquer, mostrando a construção da chamada “lei dos cossenos”.",https://youtu.be/E7FuQUCRl44,OK,finalizado,2390P017987,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Razões Trigonométricas e Identidades trigonométricas para a Resolução de Problemas,"Nesta videoaula, o professor Paulo Henrique Trentin fará a resolução de exercícios usando as relações trigonométricas, além de demonstrar algumas identidades trigonométricas.",https://youtu.be/uFEd8EHfR8o,OK,finalizado,2390P017988,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Propriedades dos Círculos,"Nesta videoaula, o professor Paulo Henrique Trentin explorará a definição de o que é um círculo, desenvolvendo as propriedades mais relevantes dessa figura geométrica.",https://youtu.be/3CKKCeAt1pQ,OK,finalizado,2390P018981,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Polígonos Regulares e suas Características,"Nesta videoaula, o professor Paulo Henrique Trentin apresentará a definição de polígono regular, trazendo suas principais características e classificações. ",https://youtu.be/-49lnq6U9lk,OK,finalizado,2390P018982,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Casos de Círculos e Polígonos,"Nesta videoaula, o professor Paulo Henrique Trentin fará a conexão entre círculos e polígonos apresentando propriedades, usando exemplos e resolvendo exercícios. ",https://youtu.be/zJutdEIO4-w,OK,finalizado,2390P017991,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Cálculo de Áreas de Figuras Planas: explorando exemplos,"Nesta videoaula, o professor Paulo Henrique Trentin explorará as possibilidades para se calcular as áreas de figuras planas estabelecendo relações entre as áreas de figuras básicas, como retângulo, quadrado e triângulo e, em seguida, explorando outras formas poligonais regulares e irregulares. ",https://youtu.be/GFkQPQJoXwg,OK,finalizado,2390P017992,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Resolução de problemas,"Nesta videoaula, o professor Paulo Henrique Trentin tratará da resolução de exercícios sobre o cálculo da área de polígonos regulares e não regulares, utilizando diversas abordagens.",https://youtu.be/je-DaqFNQuM,OK,finalizado,2390P017993,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Explorando a Geometria no Cotidiano,"Nesta videoaula, o professor Paulo Henrique Trentin tratará das possibilidades para identificar a Geometria e seus elementos no dia a dia e, também, na sua prática docente.",https://youtu.be/_u8gYGQ4XUc,OK,finalizado,2390P017994,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Explorando o Geogebra no Ensino de Geometria,"Nesta videoaula, o professor Paulo Henrique Trentin apresentará um exemplo de uso do Geogebra nas aulas de geometria.",https://youtu.be/eySGiCNFAko,OK,finalizado,2390P017995,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Revisão e Consolidação de Conteúdos: Parte A,"Nesta videoaula, o professor Paulo Henrique Trentin tratará novamente sobre a Introdução à Geometria Euclidiana Plana, Axiomas de Incidência e Ordem e a Comparação (medição de segmentos), Axiomas de Medição e Congruência de Ângulos e dos Tipos de Ângulos e suas Propriedades e Casos de Medição de Ângulos",https://youtu.be/N3Qkoj8n1k4,OK,finalizado,2390P017996,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Revisão e Consolidação de Conteúdos: Parte B,"Nesta videoaula, o professor Paulo Henrique Trentin revisará a definição de Triângulo: Conceito, Definição, Elementos e Classificação Congruência e Semelhança de Triângulos, Teoremas de Tales e Pitágoras e Elementos de Trigonometria: Razão, Relação e Identidades Trigonométricas",https://youtu.be/qGDn0xTQ3g8,OK,finalizado,2390P017997,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,Revisão e Consolidação de Conteúdos: Parte C,"Nesta videoaula, o professor Paulo Henrique Trentin revisitará os temas: Círculos e Polígonos, Cálculo de Áreas de Figuras Planas, Resolução de problemas, explorando a Geometria no cotidiano e explorará o GeoGebra no Ensino de Geometria",https://youtu.be/aMD_ax8QLGo,OK,finalizado,2390P017998,,,,,ok
MAT400,Geometria Euclidiana Plana ,Paulo Henrique Trentin,,2025,1,0,0,A construção de Mapas Conceituais com o Auxilio do Cmaptools nas aulas de Matemática,"Nesta videoaula, o professor Paulo Henrique Trentin apresentará uma ferramenta para a construção de Mapas Conceituais.",https://youtu.be/5NnyHtBKL48,OK,finalizado,2390P017999,,,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Paulo Henrique Trentin,,2025,1,0,0,Apresentação,,https://youtu.be/f4IzBZo2uWM,ok,finalizado,2390P017804,,https://youtu.be/U52joFTkxgU,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0, Visão geral do Projeto Integrador,"Nesta videoaula, a professora Kátia Hale dos Santos discorre sobre o tema, os objetivos e a metodologia do Projeto Integrador, compreendendo suas etapas e as atividades a serem desenvolvidas.",https://youtu.be/CaeZ0_8m3So,ok,finalizado,2390P017577,,https://youtu.be/RE23lHqVRfI,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0,Tema tranversal: ética,"Nesta videoaula, a professora Kátia Hale dos Santos entrevista o professor José Luís Vieira de Almeida, que é formado em Serviço Social na Universidade de Ribeirão Preto e pesquisa a mediação como categoria ontológica no processo educativo. Você vai compreender o debate filosófico sobre a ética no currículo educacional como meio de (re)pensar os valores, as condutas e os princípios que norteiam as relações sociais na escola, na família e na sociedade em geral.",https://youtu.be/ViiqR7hJExY,ok,finalizado,2390P017578,,https://youtu.be/3QQ70h44uTE,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0,Tema tranversal: educação de gênero e sexual,"Nesta videoaula, a professora Kátia Hale dos Santos entrevista a professora Gabriela Manduca Ferreira, que é pesquisadora da obra de Machado de Assis e das relações entre literatura, história e bens culturais. A entrevista aborda a relevância do tema gênero e sexualidade na educação, destacando o papel da escola e dos conteúdos interdisciplinares para o enfrentamento ao preconceito.",https://youtu.be/niBoWjwsddE,ok,finalizado,2390P017579,,https://youtu.be/phRlEn0zlAQ,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0,Tema tranversal: educação antirracista,"Nesta videoaula, a professora Kátia Hale dos Santos entrevista a professora Lidia Carla Araujo dos Anjos, que é formada em Serviço Social na Universidade Federal de Sergipe e pesquisa as experiências e o alcance das políticas de cotas nas universidades públicas. A entrevista compreende a constituição do racismo estrutural na sociedade brasileira, ressaltando a relevância da educação antirracista nas escolas para o combate ao preconceito.",https://www.youtube.com/watch?v=JChkxsrRw94,ok,finalizado,2390P017580,,https://youtu.be/JlxUBzLPmwQ,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0,Tema tranversal: educação ambiental,"Nesta videoaula, a professora Kátia Hale dos Santos entrevista o professor Eduardo Schiavone Cardoso, que pesquisa a pesca artesanal e o espaço geográfico. A entrevista analisa as transformações socioambientais no último período da história, evidenciando as funções da educação ambiental nas escolas para o desenvolvimento de um equilíbrio entre homem e natureza.",https://youtu.be/xyK8D8LQrt4,ok,finalizado,2390P017581,,https://youtu.be/O_IkFSDhixU,,,ok
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0,Tema tranversal: educação alimentar e nutricional,,,ok,finalizado,2390P017582,,2390P017583,,,
PJI430,Projeto Integrador - Leitura e produção de textos por meio de temas transversais ,Katia Hale dos Santos,,2025,1,0,0,Tema tranversal: diversidade cultural,"Nesta videoaula, a professora Kátia Hale dos Santos entrevista a professora Silvia Regina Paes, que é Professora Associada da Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM) e pesquisa comunidades de pequenos agricultores e quilombolas. A entrevista recupera a questão multicultural na formação sócio-histórica brasileira, evidenciando a valorização e o respeito à diversidade cultural no ambiente escolar como temas fundamentais para a promoção de uma educação inclusiva e democrática.",https://youtu.be/McU1IIUnHhM,ok,finalizado,2390P017583,,https://youtu.be/kdIgWdWz6gQ,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Apresentação,,https://www.youtube.com/watch?v=RNuwrYL4S6Q,ok,finalizado,2390P017948,,https://youtu.be/Muy8Mmqd3PQ,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Visão geral do projeto,"Nesta videoaula da professora Silvia Regina Vieira da Silva são retomadas as etapas da estratégia de desenvolvimento do Projeto Integrador em geral, baseada principalmente na aplicação do Design Thinking, para na sequência mostrar as relações com este PI em específico, que tem como tema “Plano de aula”.",https://youtu.be/f5F0_qnw9ec,ok,finalizado,2390P017949,,https://youtu.be/Fxik_hPEcQE,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Matemática Escolar ,"A professora Silvia Regina Vieira da Silva, nesta videoaula, apresenta um resumo sobre o desenvolvimento da Ciência Matemática, “a mais humana das ciências”, e a sua relação com a Matemática Escolar. Além disso, são apresentadas as subáreas da Ciência Matemática, documentos que regulamentam o seu desenvolvimento no ambiente escolar, assim como a sua importância e o impacto que essa componente curricular pode ter na vida das/dos estudantes.",https://youtu.be/o76MblUuCRE,ok,finalizado,2390P017950,,https://youtu.be/qfJcAyPdcLs,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Educação Matemática Inclusiva ,"Na videoaula, após uma revisão sobre a legislação nacional, a professora Silvia Regina Vieira da Silva apresenta questões relacionadas à Educação Inclusiva, perspectiva que a educação escolar deve seguir. Além disso, elaa orienta uma navegação no site da Sociedade Brasileira de Educação Matemática (SBEM), útil para a pesquisa de material específico em Matemática em vista do projeto a ser realizado pelo grupo",https://youtu.be/VdNnpUl_nWQ,ok,finalizado,2390P017951,,https://youtu.be/AnfSSjZlo6A,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Entrevista - Lorinisa Knaak da Costa ,"Nesta videoaula, a professora Silvia Regina Vieira da Silva entrevista Lorinisa Knaak da Costa. A entrevistada, além de contadora de histórias e palestrante, é professora de Educação Especial da Secretaria Municipal de Educação. A professora Lorinisa compartilhou experiências relacionadas a um estudante que acompanhado por ela desde os anos iniciais do Ensino Fundamental até o Ensino Médio. ",https://youtu.be/iiWvHEiyzLM,ok,finalizado,2390P017952,,https://youtu.be/snjGpecYOkQ,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Ideação e Plano de aula ,"A professora Silvia Regina Vieira da Silva, nesta videoaula, reforça orientações dadas e pontua situações que devem ser pensadas antes de se finalizar a proposta de atividade para o Projeto Integrador. Por exemplo, a tecnologia digital não resolve os problemas atuais da educação escolar; contudo, se houver estrutura, é importante realizar atividades em sala de aula que as utilizem. Além disso, são apresentadas situações de aprendizagem que envolvem a modelagem como método de ensino de Matemática.",https://youtu.be/W0HD3jSKgXk,ok,finalizado,2390P017953,,https://youtu.be/Q_jOwVoamB4,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Matemática e audiovisual ,"Nesta videoaula, a professora Silvia Regina Vieira da Silva entrevista a professora Lara Souto, que compartilha experiências escolares relacionadas à aprendizagem de Matemática, dando dicas de como deveria ser a utilização do recurso audiovisual quanto existe algum estudante com deficiência visual na turma.",https://youtu.be/LInOlk2j_38,ok,finalizado,2390P017954,,https://youtu.be/UF9kq91KlgU,,,ok
PJI440,Projeto Integrador - Plano de aula,Silvia Regina Vieira Da Silva,,2025,1,0,0,Retomando para finalizar ,"A professora Silvia Regina Vieira da Silva, nesta videoaula, retoma alguns dos temas abordados ao longo da disciplina tendo em vista a conclusão do plano de aula e a finalização do projeto integrador desenvolvido pelos grupos.",https://youtu.be/f7Uhoq7oXL8,ok,finalizado,2390P017955,,https://youtu.be/kCbQNxNng7Q,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,Apresentação,,https://youtu.be/mYBBdHXzo4I,ok,finalizado,2390P017805,,https://youtu.be/PMqdhokmN0k,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,Visão geral do Projeto Integrador - Educação Infantil,"Nesta videoaula, a professora Keite Melo apresenta a proposta do Projeto Integrador, distinguindo a importância de ações docentes planejadas para a educação infantil, além de apresentar a proposta do Recurso Educacional Aberto (REA) “Plano de Aula”.",https://youtu.be/osSA-gjH9SA,ok,finalizado,2390P017755,,https://youtu.be/eDJaPjv837E,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,O lúdico e a afetividade na Educação Infantil,"Nesta videoaula, a professora Keite Melo apresenta a importância da afetividade para formação do sujeito, identificando o lugar da afetividade na mediação docente para o desenvolvimento dos alunos, além de relacionar as características da interdependência entre ludicidade e afetividade na educação infantil.",https://youtu.be/0EFnrXP_mcY,ok,finalizado,2390P017756,,https://youtu.be/9LthiiH0ozY,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,Percurso histórico do brincar na Educação Infantil,"Nesta videoaula, a professora Keite Melo apresenta uma linha do tempo que ilustra a história do brinquedo, relacionando com a construção social do brincar nos diversos tempos históricos.",https://youtu.be/u-9n1d4JALk,ok,finalizado,2390P018430,,https://youtu.be/grHZQA6ZjXM,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,O brincar e o desenvolvimento integral da criança,"Nesta videoaula, a professora Keite Melo apresenta a importância do brincar para a formação dos alunos da educação infantil, com ênfase no seu desenvolvimento integral.",https://youtu.be/Iq_lBycKM38,ok,finalizado,2390P017758,,https://youtu.be/PvksDLCox1c,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,Brincadeiras que valorizam as diferenças identitárias na Educação Infantil,"Nesta videoaula, a professora Keite Melo apresenta brincadeiras que valorizam as diferenças identitárias na eEducação iInfantil, convocando à análise da complexidade no planejamento docente para promover brincadeiras que incluem efetivamente.",https://www.youtube.com/watch?v=4us-M8GU51I,ok,finalizado,2390P018150,,https://youtu.be/CjAUEl5S34Y,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,Práxis do educar e brincar com bebês - entrevista com Glacione Ribeiro da Silva,"Nesta videoaula, a professora Keite de Melo entrevista Glacione Ribeiro da Silva sobre a prática de cuidar e brincar com bebês, com ênfase na tríade afeto-cuidar-brincar para o desenvolvimento integral de bebês.",https://youtu.be/DoLvTY2M6H4,ok,finalizado,2390P017760,,https://youtu.be/v5_P0FHIN5A,,,ok
PJI450,Projeto Integrador - Educação infantil,Keite Silva De Melo,,2025,1,0,0,Práxis da Educação Infantil - análise de brinquedos e brincadeiras da atualidade,"Nesta videoaula, a professora Keite Melo analisa brinquedos e brincadeiras da atualidade, os mais utilizados pelas crianças, destacando como o movimento e expressão do corpo se inserem nesse cenário. A videoaula conta ainda com o depoimento da professora e gestora Alessandra Brito sobre a sua práxis em uma escola municipal de educação infantil. ",https://youtu.be/K8-51neUKzk,ok,finalizado,2390P017761,,https://youtu.be/2BBKqxTgfg8,,,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Apresentação,,https://youtu.be/GvTWMJANMDI,ok,finalizado,2390P017806,,https://youtu.be/xkpmcAGwgOA,https://youtu.be/QROlFV_2EiI,ok/ok,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Visão geral do projeto: introdução ao Design Thinking aplicado a ambientes organizacionais,"Nesta videoaula, o professor Pedro Ivo Camacho Alves Salvador apresenta uma introdução ao Design Thinking aplicado a ambientes organizacionais. A aula aborda os conceitos fundamentais do método, a definição de cenários e a preparação para o desenvolvimento de projetos em equipe.",https://youtu.be/-JqxuMj0TT8,ok,finalizado,2390P017706,,https://youtu.be/84koHtZGmeM,https://youtu.be/QEszTNBL6ho,ok/ok,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Definição do problema e escolha de indicadores críticos,"Nesta videoaula do professor Pedro Ivo Camacho Alves Salvador são abordados os passos iniciais para a definição do problema e escolha de indicadores críticos, fundamentais para o desenvolvimento do Projeto Integrador.",https://youtu.be/sfHTk6xiFPE,ok,finalizado,2390P017707,,https://youtu.be/jVVhkZvlFrY,https://youtu.be/JFZpvj7gKJE,ok/ok,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Ferramentas de análise e visualização de indicadores,"O objetivo desta videoaula do professor Pedro Ivo Camacho Alves Salvador é apresentar ferramentas para análise e visualização de indicadores, essenciais para o acompanhamento e avaliação de projetos organizacionais.",https://youtu.be/fowbXVmS8kw,ok,finalizado,2390P017708,,https://youtu.be/QNy2ucEcqCU,https://youtu.be/Oiv3jUhbBFI,ok/ok,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Desenvolvimento de propostas de melhoria,"Nesta videoaula, o professor Pedro Ivo Camacho Alves Salvador aborda estratégias práticas para a construção de propostas de melhoria, destacando a importância de indicadores e ferramentas de avaliação na tomada de decisão.",https://youtu.be/9t5T7nMjxwU,ok,finalizado,2390P017709,,https://youtu.be/s2o_Cks8_UU,https://youtu.be/xNwN_GhOJVs,ok/ok,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Planejamento da implementação,"Nesta videoaula do professor Pedro Ivo Camacho Alves Salvador são apresentados os principais conceitos e estratégias para o planejamento da implementação de soluções no âmbito do Projeto Integrador. O foco está na organização, definição de metas e acompanhamento de resultados.",https://youtu.be/HsXGDPV9lSY,ok,finalizado,2390P017710,,https://youtu.be/oCAjlNefIJI,https://youtu.be/EKmkHh87Czc,ok/ok,ok
PJI600,Projeto Integrador III - Negócios e Produção,Pedro Ivo Camacho Alves Salvador,,2025,1,0,0,Feedbacks e ajustes na solução: aplicação da matriz SWOT,"O professor Pedro Ivo Camacho Alves Salvador, nesta videoaula, explora o uso da matriz SWOT como ferramenta estratégica para avaliar e ajustar soluções, levando em conta os feedbacks coletados na fase de testes.",https://youtu.be/nwayWQW9aAc,ok,finalizado,2390P017711,,https://youtu.be/XtUTVV_B-RA,https://youtu.be/KZFmalM4JF0,ok/ok,ok
